t[s](1)             x[m](2)             y[m](3)             z[m](4)             T[K](5)             P[Pa](6)            QR[W/m3](7)         AR(8)           N2(9)           HE(10)          H2(11)          H(12)           O2(13)          O(14)           H2O(15)         OH(16)          H2O2(17)        HO2(18)         CO(19)          CO2(20)         HOCO(21)        CH4(22)         CH3(23)         CH2(24)         CH2(S)(25)      C(26)           CH(27)          CH3O2H(28)      CH3O2(29)       CH3OH(30)       CH3O(31)        CH2OH(32)       CH2O(33)        HCO(34)         HO2CHO(35)      HOCHO(36)       OCHO(37)        C2H6(38)        C2H5(39)        C2H5O2H(40)     C2H5O2(41)      C2H4(42)        C2H3(43)        C2H2(44)        C2H(45)         C2H5OH(46)      C2H5O(47)       PC2H4OH(48)     SC2H4OH(49)     C2H4O2H(50)     C2H4O1-2(51)     C2H3O1-2(52)     CH3CHO(53)      CH3CO(54)       CH2CHO(55)      CH2CO(56)       HCCO(57)        CH3CO3(58)      CH3CO3H(59)     CH2OHCHO(60)     CHOCHO(61)      O2C2H4O2H(62)     HO2CH2CHO(63)     CH3OCHO(64)     CH3OCO(65)      C3H8(66)        IC3H7(67)       NC3H7(68)       C3H6(69)        C3H5-A(70)      C3H5-S(71)      C3H5-T(72)      C3H5O(73)       C3H6O(74)       CH3CHCHO(75)     AC4H7OOH(76)     CH3CHCO(77)     AC3H5OOH(78)     C3H6OH1-2(79)     C3H6OH2-1(80)     HOC3H6O2(81)     SC3H5OH(82)     C3H5OH(83)      CH2CCH2OH(84)     C3H4-P(85)      C3H4-A(86)      C3H3(87)        C3H2(88)        C2H5CHO(89)     CH2CH2CHO(90)     RALD3(91)       C2H3CHO(92)     CH3COCH3(93)     CH3COCH2(94)     NC4H10(95)      PC4H9(96)       SC4H9(97)       IC4H10(98)      IC4H9(99)       TC4H9(100)      IC4H8(101)      IC4H7(102)      IC4H7O(103)     C4H8-1(104)     C4H8-2(105)     C4H71-3(106)    C4H71-4(107)    C4H71-O(108)    C4H6(109)       C4H5(110)       C4H4(111)       C4H3(112)       C4H2(113)       C6H6(114)       FULVENE(115)    C6H5(116)       C5H6(117)       C5H5(118)       C5H5CH3(119)    C10H8(120)      C5H5OH(121)     C5H5O(122)      C5H4OH(123)     C5H4O(124)      DMF(125)        NC5H12(126)     NC5H11(127)     NEOC5H12(128)    NEOC5H11(129)    NC5H10(130)     NC5H9-3(131)    B1M2(132)       B1M3(133)       B2M2(134)       CYC5H8(135)     LC5H8(136)      CYC5H7(137)     LC5H7(138)      DIALLYL(139)    RC6H9A(140)     CYC6H8(141)     CYC6H10(142)    RCYC6H9(143)    CYC6H12(144)    CYC6H11(145)    NC6H12(146)     NC7H16(147)     NC7H15(148)     NC7H14(149)     NC7H13(150)     IC8H18(151)     IC8H17(152)     IC8H16(153)     DIMEPTD(154)    C7H8(155)       C6H5OH(156)     C6H5CHO(157)    C6H5CO(158)     C7H7(159)       CH3C6H4(160)    C6H5O(161)      CYC6H4(162)     OC6H4OH(163)    C6H4O2(164)     C7H7O2(165)     O2C6H4CH3(166)    OC6H4CH2(167)    C6H5CH2O(168)    BZCOOH(169)     C6H5O2(170)     RBBENZ(171)     STILB(172)      HOC6H4CH2(173)    OC6H4CH3(174)    CRESOL(175)     OOC6H4OH(176)    C6H4OH(177)     CYC5H10(178)    RCYC5H9(179)    RCYC5H9O2(180)    C5H2(181)       C5H3(182)       CYC5H4(183)     C6H2(184)       C6H3(185)       LC6H4(186)      LC6H5(187)      LC6H6(188)      C7H6(189)       C7H5(190)       C6H5CH2OH(191)    C6H5C2H(192)    C6H5C2H3(193)    C6H5C2H5(194)    C6H5C2H2(195)    C6H5CHCH3(196)    C6H5C2H4(197)    C6H4C2H3(198)    C6H4C2H(199)    C8H2(200)       XYLENE(201)     RXYLENE(202)    INDENE(203)     INDENYL(204)    C10H7(205)      C10H7OH(206)    C10H7O(207)     C10H6CH3(208)    C10H7CH2(209)    C10H7CHO(210)    C10H7CH3(211)    CH3C10H6OH(212)    CH3C10H6O(213)    C12H8(214)      C12H7(215)      BIPHENYL(216)    C12H9(217)      FLUORENE(218)    C6H5CH2C6H5(219)    C14H10(220)     C14H9(221)      C16H10(222)     C16H9(223)      C6H5C2H4C6H5(224)    C18H10(225)     C18H9(226)      BIN1B(227)      BIN1A(228)      C18H14(229)     FC10H10(230)    FC10H10O(231)    C9H9(232)       C10H7CH2OOH(233)    C10H7CH2O(234)    C10H7CH2O2(235)    C10H6OH(236)    C10H7C2H5(237)    C10H7C2H4(238)    C10H7CHCH3(239)    C10H6O2(240)    OC10H6CH2(241)    HOC10H6CH2(242)    O2C10H6CH3(243)    C10H7O2(244)    C9H7O(245)      C9H7OH(246)     C9H6O(247)      C9H6OH(248)     CATECHOL(249)    GUAIACOL(250)    SALICALD(251)    VANILLIN(252)    C8H6O3(253)     C6H5OCH3(254)    C7H6O3(255)     RC7H5O3(256)    C24H28O4(257)    RSALICPH(258)    RGUAIPH(259)    C6H4OCH3(260)    RCATEPH(261)    CYC5H4CO(262)    RMCYC6(263)     MCYC6(264)      TMBENZ(265)     NPBENZ(266)     RC9H11(267)     DIBZFUR(268)    BZFUR(269)      ODECAL(270)     DECALIN(271)    TETRALIN(272)    DCYC5(273)      RTETRALIN(274)    RTETRAOO(275)    RDECALIN(276)    RODECA(277)     NC10H22(278)    NC10H21(279)    C10H10(280)     NC12H25(281)    IC16H33(282)    NC16H33(283)    NC10H19(284)    NC12H26(285)    IC16H34(286)    NC16H34(287)    NC10H20(288)    IC12H26(289)    IC12H25(290)    C10H16(291)     C10H15(292)     C6H5C4H9(293)    RC6H5C4H8(294)    C6H5C4H7-3(295)    NC3H7OH(296)    CH3CHCH2OH(297)    CH3CH2CHOH(298)    CH2CH2CH2OH(299)    CH3CH2CH2O(300)    IC3H7OH(301)    CH2CHOHCH3(302)    CH3COHCH3(303)    C3H7CHO(304)    RALD4X(305)     C3H5CHO(306)    IC3H5CHO(307)    NC4H7OH(308)    IC4H7OH(309)    IC3H7CHO(310)    RIBALDB(311)    RIBALDG(312)    N1C4H9OH(313)    CH3CH2CHCH2OH(314)    CH2CH2CH2CH2OH(315)    CH3CH2CH2CH2O(316)    CH3CH2CH2CHOH(317)    CH3CHCH2CH2OH(318)    N2C4H9OH(319)    CH2CH2CHOHCH3(320)    CH3CH2CHOHCH2(321)    CH3CHCHOHCH3(322)    CH3CH2COHCH3(323)    TC4H9OH(324)    RTC4H8OH(325)    IC4H9OH(326)    CH3CHCH3CHOH(327)    CH3CCH2OHCH3(328)    CH2CHCH2OHCH3(329)    MEK(330)        C5H9OH(331)     C4H9CHO(332)    IC5H9OH(333)    IC4H9CHO(334)    RALD5X(335)     ALDC6(336)      RALD6X(337)     C5H11OH(338)    RPENT1OHA(339)    RPENT1OHB(340)    IC5H11OH(341)    RIPENTOHA(342)    RIPENTOHB(343)    C6H13OH(344)    RHEX1OHA(345)    RHEX1OHB(346)    
0.000000e+00        0.000000e+00        0.000000e+00        0.000000e+00        1.102000e+03        1.013250e+05        -8.314237e+00       0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    8.830134e-12    -6.287488e-07   3.999021e-17    0.000000e+00    6.279901e-07    0.000000e+00    7.586827e-10    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    1.577894e-15    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    7.788405e-14    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00      0.000000e+00      0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00     0.000000e+00    0.000000e+00     0.000000e+00      0.000000e+00      0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00      0.000000e+00    0.000000e+00    3.233822e-13    0.000000e+00    0.000000e+00    0.000000e+00      0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    7.788405e-14    0.000000e+00    0.000000e+00    -6.287699e-07   1.201208e-11    7.675128e-10    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    6.279901e-07    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00      0.000000e+00     0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00      0.000000e+00     0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00      0.000000e+00    1.577894e-15    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00      0.000000e+00    0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00      0.000000e+00     0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00       0.000000e+00      0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00     0.000000e+00        0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00         0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00        0.000000e+00      0.000000e+00       0.000000e+00    0.000000e+00      0.000000e+00      0.000000e+00       0.000000e+00    0.000000e+00      0.000000e+00       0.000000e+00       0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00     0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00     0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00      0.000000e+00     0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00      0.000000e+00       0.000000e+00    0.000000e+00       0.000000e+00       0.000000e+00        0.000000e+00       0.000000e+00    0.000000e+00       0.000000e+00      0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00          0.000000e+00           0.000000e+00          0.000000e+00          0.000000e+00          0.000000e+00     0.000000e+00          0.000000e+00          0.000000e+00         0.000000e+00         0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00         0.000000e+00         0.000000e+00          0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00     0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00    0.000000e+00      0.000000e+00      0.000000e+00     0.000000e+00      0.000000e+00      0.000000e+00    0.000000e+00     0.000000e+00     
1.846675e-08        1.846675e-08        0.000000e+00        0.000000e+00        1.102000e+03        1.013250e+05        -8.306386e+00       0.000000e+00    0.000000e+00    0.000000e+00    1.878477e-15    2.571056e-11    -6.287563e-07   2.462591e-12    2.999626e-10    6.276733e-07    2.338694e-17    7.587175e-10    1.664354e-11    5.172484e-17    9.993203e-28    2.423227e-21    1.577971e-15    9.514614e-27    1.431141e-27    1.002475e-34    7.596712e-23    8.276283e-28    1.354461e-19    3.437630e-27    7.289739e-23    1.049793e-27    9.968292e-20    4.475343e-12    2.857611e-55    3.976534e-41    2.019601e-38    7.895829e-36    7.811602e-34    3.191794e-49    4.487069e-38    1.456845e-24    1.793103e-19    7.789032e-14    1.336658e-18    4.939453e-45    4.447175e-43    2.567671e-38    1.679764e-46    5.380152e-42    1.556717e-36     3.527192e-31     1.246858e-31    1.556514e-25    3.142791e-22    9.832282e-18    5.909244e-20    3.060370e-30    0.000000e+00    1.382122e-46     1.155143e-30    6.283067e-45      1.206264e-46      8.341492e-40    1.358951e-41    7.888725e-54    2.905135e-44    2.219055e-45    5.544781e-27    5.224368e-25    8.996746e-36    2.324469e-34    7.866602e-31    4.379136e-38    1.638044e-39     5.089408e-52     4.078188e-41    5.701523e-42     3.523263e-40      1.175426e-40      2.199474e-47     3.137399e-42    1.110611e-36    1.679456e-34      4.669172e-20    1.232107e-21    3.233725e-13    3.931162e-26    2.781579e-44    5.821885e-36      1.660613e-39    3.630829e-24    8.421046e-43     4.298778e-33     -8.913068e-53   7.773769e-54    7.361329e-51    6.038506e-68    5.474522e-51    5.345395e-56    4.884895e-52    9.440193e-45    3.205204e-52    4.299803e-45    2.150992e-47    1.729369e-42    3.431833e-44    1.555168e-49    3.359781e-24    1.604856e-22    7.788405e-14    7.107200e-19    2.604375e-18    -6.290867e-07   1.201209e-11    1.059991e-09    2.526118e-17    1.658017e-11    1.855074e-29    2.173427e-19    1.255549e-19    1.188672e-23    1.312009e-24    4.538733e-12    1.084900e-128   1.010211e-76    2.187771e-68    5.342435e-77     3.215311e-79     1.343693e-63    1.297800e-75    7.352214e-70    5.933981e-67    2.625995e-72    1.389184e-46    1.977827e-50    9.611515e-34    2.375743e-34    -3.419476e-41   3.940562e-118   1.274287e-30    3.614382e-58    1.040736e-115   2.190530e-57    2.279319e-75    -1.539902e-55   5.838680e-106   3.113772e-73    1.912367e-78    0.000000e+00    0.000000e+00    1.660368e-95    -7.262894e-85   7.710118e-104   4.644468e-22    1.683623e-11    5.757097e-20    2.745130e-31    8.950970e-31    4.033709e-34    6.279760e-07    2.175887e-18    5.111339e-19    1.166036e-23    1.634810e-35    6.761941e-38      1.657692e-31     3.521342e-22     5.510902e-34    4.672148e-13    3.291228e-42    2.385099e-41    1.513465e-36      1.862206e-36     3.379225e-27    2.163594e-21     8.704811e-18    1.353110e-70    2.097055e-71    1.411522e-78      5.662201e-34    1.577894e-15    2.258786e-26    6.716518e-37    4.416497e-32    1.025940e-19    2.635591e-17    1.738864e-22    4.994157e-41    1.861353e-37    1.245558e-35      2.125967e-22    8.168274e-25     2.025006e-41     7.519447e-29     1.851297e-41      2.975066e-41     4.653223e-30     1.627427e-35    2.710249e-49    1.325354e-47    9.999537e-33    1.870859e-19    4.723858e-28    2.411367e-31    8.068043e-34    7.294203e-29    1.422574e-32     2.590562e-29     1.888473e-36     2.897826e-20     7.810384e-35       1.542294e-35      4.900322e-33    7.460856e-46    2.955860e-14     5.234249e-28    1.095048e-39     8.573062e-39        3.008422e-34    1.133538e-46    2.116987e-36    3.003444e-49    -4.912072e-49        2.038353e-43    1.663879e-55    6.533763e-34    3.813765e-50    1.213992e-31    9.825136e-29    8.772290e-44     1.205092e-36    1.228516e-45        2.002080e-43      6.820405e-34       1.880843e-39    1.529046e-49      1.745627e-63      2.476745e-63       1.393529e-35    1.794295e-35      5.811643e-39       2.934744e-36       1.392482e-35    3.185101e-51    1.073091e-59    1.373298e-34    3.647591e-41    2.860272e-18     1.013948e-38     9.641573e-33     1.436471e-63     0.000000e+00    9.190211e-28     5.880942e-87    3.809690e-79    0.000000e+00     0.000000e+00     0.000000e+00    0.000000e+00     4.042677e-32    7.674542e-28     0.000000e+00    0.000000e+00    8.650784e-59    4.223709e-70    1.024528e-70    1.139473e-20    2.052194e-28    0.000000e+00    0.000000e+00    2.645140e-53     0.000000e+00    5.109045e-37      1.811523e-43     0.000000e+00     0.000000e+00    0.000000e+00    2.077383e-140   2.802839e-22    2.258103e-140   0.000000e+00    6.203563e-141   2.993028e-151   0.000000e+00    0.000000e+00    1.232365e-111   3.725012e-141   0.000000e+00    0.000000e+00    0.000000e+00    2.543818e-98    4.216989e-86     9.733720e-68      0.000000e+00       3.238370e-55    2.275653e-39       6.360773e-57       1.269933e-56        7.335726e-62       1.685206e-54    6.750700e-41       4.586552e-62      4.253653e-61    2.424053e-76    4.537760e-78    2.925262e-44     4.527733e-59    4.212574e-59    7.573555e-63     3.950529e-68    1.286070e-47    1.511585e-68     2.350582e-60          3.557616e-67           3.139656e-68          6.173211e-68          3.182651e-63          2.187446e-65     9.513018e-66          1.426587e-61          5.937937e-63         8.279685e-70         1.820953e-68    2.431573e-69     3.266453e-64    4.335583e-71         1.139933e-68         6.227568e-63          2.591979e-57    2.155585e-67    7.549499e-74    1.651071e-82    1.724293e-72     4.002574e-77    5.990171e-68    7.031503e-79    9.508573e-80    1.731871e-84      1.075650e-76      1.340566e-88     1.667343e-94      5.702584e-103     1.771123e-77    2.120542e-67     2.051970e-62     
1.108582e-05        1.108582e-05        0.000000e+00        0.000000e+00        1.102000e+03        1.013250e+05        2.202796e+01        0.000000e+00    0.000000e+00    0.000000e+00    1.594418e-09    5.038685e-08    -8.079477e-07   3.403522e-08    1.533961e-07    4.709990e-07    3.962935e-13    4.523768e-08    9.224412e-08    1.293417e-11    8.035967e-19    3.664402e-17    9.826584e-14    8.011090e-21    1.249107e-20    1.368022e-24    6.157532e-18    6.736409e-23    2.260619e-16    2.692750e-20    3.586011e-17    5.665782e-21    1.519804e-13    5.122746e-09    2.638246e-35    1.707585e-28    1.476311e-24    1.796570e-27    1.253543e-22    1.687758e-31    5.261857e-25    1.526020e-15    2.182856e-14    1.121470e-12    4.020289e-15    8.972092e-29    5.238476e-30    3.903322e-24    2.578196e-28    2.538350e-30    1.390425e-24     1.303730e-23     8.418893e-21    1.387489e-17    1.161023e-14    1.956845e-14    7.503103e-14    1.221377e-19    0.000000e+00    7.590471e-32     4.716542e-18    1.181252e-31      3.384725e-32      2.896993e-25    7.151971e-27    4.518957e-34    3.543780e-26    2.227199e-27    2.232679e-17    8.949163e-17    6.428043e-23    3.588055e-23    8.939262e-20    2.887265e-24    6.059262e-25     4.290778e-35     3.840767e-25    9.854611e-27     1.555822e-25      6.117179e-26      3.227123e-30     2.540267e-27    7.316101e-23    1.109709e-22      2.008113e-14    8.222273e-15    3.550766e-13    1.548424e-20    9.100526e-27    4.827677e-24      8.319195e-26    8.127310e-15    4.530594e-26     1.788706e-22     -5.961082e-37   1.504422e-37    1.427956e-34    2.072454e-40    1.039462e-34    1.988889e-36    1.371412e-35    4.268942e-31    4.095965e-34    8.376298e-30    7.066581e-32    5.138283e-24    8.798370e-26    4.309483e-33    7.275244e-16    5.710854e-15    8.002995e-14    4.004102e-14    1.401634e-13    -8.065908e-07   1.474690e-11    2.553639e-08    2.207286e-10    1.027743e-08    2.104056e-21    8.992307e-14    5.564612e-14    2.257161e-15    9.504893e-16    8.688069e-08    7.680910e-71    1.420507e-51    2.136910e-48    7.803531e-51     2.070349e-53     8.156987e-39    1.371368e-40    1.071587e-44    4.423985e-39    1.504627e-48    2.114369e-28    1.777382e-31    3.020572e-18    8.396115e-19    -6.391660e-28   9.993749e-64    4.814556e-22    3.999507e-33    7.456349e-63    5.144892e-43    3.896216e-43    -3.619753e-41   2.113126e-68    8.040852e-55    2.244517e-56    0.000000e+00    0.000000e+00    1.339991e-65    -7.222014e-61   1.453912e-60    7.025523e-18    1.150687e-08    7.461836e-14    4.040792e-21    1.421277e-22    7.707336e-24    6.710203e-07    3.862599e-14    1.586784e-13    1.763343e-14    2.846747e-27    7.283743e-27      1.527744e-24     4.516425e-19     6.163245e-26    9.291043e-11    1.378841e-27    1.331789e-26    6.271451e-26      8.136863e-25     3.163415e-20    2.774477e-18     1.144672e-15    1.306618e-46    4.142333e-37    1.403921e-43      2.885083e-25    1.577894e-15    2.839311e-19    3.687403e-23    3.731120e-21    5.137382e-14    4.319049e-15    1.475914e-16    2.429106e-30    2.264822e-28    6.900794e-27      7.874386e-16    5.700616e-17     1.381781e-27     2.097572e-22     4.782856e-25      3.537743e-25     8.817377e-23     1.417028e-23    2.231003e-34    4.095745e-28    9.758145e-22    7.428287e-14    1.198293e-19    1.244985e-20    8.197184e-23    1.671893e-20    1.653751e-22     5.590803e-21     1.576700e-25     1.196353e-14     2.261723e-23       3.965861e-23      3.712335e-22    8.679419e-30    5.190281e-10     1.612107e-20    4.592655e-27     4.576176e-28        2.890728e-24    3.095503e-30    1.215266e-23    7.038584e-31    5.073743e-34         1.387212e-29    1.107611e-33    4.949780e-23    2.481522e-33    1.427004e-20    1.939141e-17    1.689586e-25     1.553614e-22    1.341600e-30        4.963515e-29      1.944573e-25       1.692172e-28    1.927829e-34      2.237475e-39      1.793411e-42       3.273616e-23    2.700825e-23      2.040141e-24       1.902798e-25       1.939927e-23    6.566034e-30    1.111486e-34    4.208336e-21    1.735495e-27    9.056163e-13     3.905892e-26     4.462324e-21     9.613118e-40     0.000000e+00    9.510187e-21     8.895067e-49    1.125871e-43    0.000000e+00     0.000000e+00     0.000000e+00    0.000000e+00     1.086591e-23    2.062764e-19     0.000000e+00    0.000000e+00    4.243487e-38    5.660126e-46    3.551040e-45    4.367636e-15    5.503642e-22    0.000000e+00    0.000000e+00    2.883088e-30     0.000000e+00    5.750244e-23      9.729613e-27     0.000000e+00     0.000000e+00    0.000000e+00    1.379974e-86    1.120474e-16    1.210396e-86    0.000000e+00    1.994247e-86    2.502459e-91    0.000000e+00    0.000000e+00    7.173246e-79    5.143181e-85    0.000000e+00    0.000000e+00    0.000000e+00    2.155128e-58    2.480199e-52     1.010542e-43      0.000000e+00       2.126693e-34    9.605436e-25       8.745617e-32       1.739099e-31        8.364196e-37       1.335346e-33    2.927290e-26       3.259394e-36      4.613809e-37    5.730957e-45    3.426016e-54    1.753409e-27     2.523703e-33    8.063321e-38    1.535815e-35     1.761153e-40    9.947490e-30    7.984310e-46     4.248192e-38          4.595286e-44           5.069399e-45          1.735928e-44          2.123037e-42          2.838963e-42     1.009193e-42          2.552559e-39          4.351795e-41         1.057624e-45         8.995305e-44    4.881699e-45     9.086597e-42    1.685780e-45         2.385101e-44         4.156300e-40          9.790292e-39    1.733135e-46    1.226780e-43    1.688117e-49    1.273719e-42     7.815190e-52    2.702503e-47    5.358038e-54    1.954492e-54    4.852904e-51      7.123597e-46      6.254938e-54     7.478751e-55      2.874236e-59      3.542550e-55    9.507452e-49     1.025847e-45     
